id,playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note
421,anderde01,2005,2,CHA,NBA,23,0,465,133,9,51,60,48,8,2,17,49,130,40,38,32,67,21,8,0,66,24,0,9,9,5,2,0,3,13,20,6,8,7,14,5,NULL
422,anderde01,2006,1,CHA,NBA,50,0,1190,399,29,84,113,133,52,7,56,115,294,126,106,93,152,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
423,anderde01,2007,1,CHA,NBA,28,0,393,141,9,43,52,44,12,1,25,49,125,47,38,28,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
424,anderdw01,1982,1,DEN,NBA,5,0,33,21,0,2,2,3,1,0,5,7,14,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
425,anderer01,1992,1,NYK,NBA,16,0,44,21,6,8,14,3,3,1,5,14,18,5,13,11,0,0,2,0,6,2,0,1,1,0,0,0,1,2,2,1,0,0,0,0,NULL
426,anderer01,1993,1,NYK,NBA,11,0,39,21,6,11,17,2,0,1,2,9,17,7,14,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
427,anderge01,1939,0,AGW,NBL,25,0,0,108,0,0,0,0,0,0,0,35,0,47,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
428,anderge01,1940,0,AGW,NBL,23,0,0,114,0,0,0,0,0,0,0,47,0,43,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
429,anderge01,1941,0,AGW,NBL,23,0,0,108,0,0,0,0,0,0,0,0,0,45,0,18,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,8,0,1,0,0,NULL
430,anderge02,1950,0,KCH,NPBL,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
431,andergr01,1987,1,SAS,NBA,82,0,1984,957,161,352,513,79,54,122,143,228,756,379,328,198,5,1,3,0,95,38,6,15,21,3,2,4,10,10,36,17,9,4,0,0,NULL
432,andergr01,1988,1,SAS,NBA,82,0,2401,1127,255,421,676,61,102,103,180,221,914,460,403,207,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
433,andergr01,1989,1,MIL,NBA,60,0,1291,529,112,261,373,24,32,54,80,176,432,219,170,91,0,0,4,0,101,33,6,18,24,0,1,4,4,19,19,13,14,7,0,0,NULL
434,andergr01,1990,1,MIL,NBA,26,0,247,70,26,49,75,3,8,9,22,29,73,27,28,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
435,andergr01,1990,2,NJN,NBA,1,0,18,8,4,2,6,1,2,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
436,andergr01,1990,3,DEN,NBA,41,0,659,214,67,170,237,12,25,36,61,107,193,85,87,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
437,andergr01,1991,1,DEN,NBA,82,0,2793,945,337,604,941,78,88,65,201,263,854,389,268,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
438,andergr01,1993,1,DET,NBA,77,0,1624,491,183,388,571,51,55,68,94,234,370,201,154,88,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
439,andergr01,1994,1,ATL,NBA,51,0,622,148,62,126,188,17,23,32,32,103,104,57,71,34,0,0,3,0,39,5,1,12,13,2,2,2,0,9,5,1,4,3,0,0,NULL
440,andergr01,1995,1,SAS,NBA,46,0,344,54,29,71,100,10,9,25,22,66,47,24,25,6,1,0,6,0,34,1,2,7,9,0,2,1,4,5,5,0,2,1,0,0,NULL
441,andergr01,1996,1,SAS,NBA,82,0,1659,322,157,291,448,34,63,67,73,225,262,130,93,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
442,andergr01,1997,1,ATL,NBA,50,0,398,88,39,79,118,15,19,10,17,85,81,36,41,16,5,0,1,0,4,0,0,2,2,0,0,1,1,1,0,0,2,0,0,0,NULL
443,anderja01,2010,1,SAS,NBA,26,2,286,94,2,21,23,18,3,6,13,24,81,31,18,14,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
444,anderja01,2011,1,SAS,NBA,51,2,603,190,16,63,79,41,8,2,30,35,174,66,52,39,68,19,8,0,31,11,0,5,5,3,1,0,0,1,9,4,2,1,4,2,NULL
445,anderje01,1975,1,BOS,NBA,22,0,126,61,4,9,13,6,3,3,0,25,45,25,16,11,0,0,4,0,5,2,1,0,1,1,0,0,0,1,3,1,0,0,0,0,NULL
446,anderje01,1976,1,IND,NBA,27,0,164,66,9,3,12,10,6,2,0,26,59,26,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
447,anderjj01,1982,1,PHI,NBA,13,0,48,17,4,8,12,1,1,0,5,6,22,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
448,anderjj01,1982,2,UTA,NBA,52,0,1154,463,115,167,282,66,62,21,74,147,357,182,172,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
449,anderjj01,1983,1,UTA,NBA,48,0,311,122,38,25,63,22,15,9,20,28,130,55,29,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
450,anderjj01,1984,1,UTA,NBA,44,0,457,149,29,53,82,21,29,9,32,70,149,61,45,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
451,anderke01,1991,1,NJN,NBA,64,0,1086,450,38,89,127,203,67,9,97,68,480,187,98,73,13,3,3,0,24,8,1,2,3,3,1,0,1,1,9,3,2,2,0,0,NULL
452,anderke01,1992,1,NJN,NBA,55,0,2010,927,51,175,226,449,96,11,153,140,850,370,232,180,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
453,anderke01,1993,1,NJN,NBA,82,0,3135,1538,89,233,322,784,158,15,266,201,1381,576,423,346,132,40,4,0,181,63,2,10,12,27,9,0,9,11,54,19,33,22,10,3,NULL
454,anderke01,1994,1,NJN,NBA,72,0,2689,1267,73,177,250,680,103,14,225,184,1031,411,414,348,294,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
455,anderke01,1995,1,NJN,NBA,31,0,1042,473,37,64,101,247,52,8,58,73,380,143,188,151,99,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
456,anderke01,1995,2,CHH,NBA,38,0,1302,577,26,76,102,328,59,6,88,105,454,206,150,109,157,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
457,anderke01,1996,1,POR,NBA,82,0,3081,1436,91,272,363,584,162,15,193,222,1137,485,435,334,366,132,4,0,169,68,2,15,17,19,7,1,11,10,46,22,20,19,19,5,NULL
458,anderke01,1997,1,POR,NBA,45,0,1472,567,36,98,134,245,61,1,114,99,527,204,145,112,133,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
459,anderke01,1997,2,BOS,NBA,16,0,386,179,3,36,39,100,26,0,29,36,147,64,49,41,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
460,anderke01,1998,1,BOS,NBA,34,0,1010,412,24,79,103,193,33,2,71,78,357,161,101,84,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
461,anderke01,1999,1,BOS,NBA,82,0,2593,1149,55,170,225,420,139,8,130,230,986,434,253,196,220,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
462,anderke01,2000,1,BOS,NBA,33,0,849,246,16,57,73,134,44,2,52,62,227,88,71,59,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
463,anderke01,2001,1,BOS,NBA,76,0,2430,731,57,218,275,403,141,10,119,210,716,312,132,98,33,9,16,0,560,192,13,37,50,76,21,0,28,58,197,82,35,28,0,0,NULL
464,anderke01,2002,1,SEA,NBA,38,0,689,233,17,70,87,121,40,1,33,63,232,102,35,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
465,anderke01,2002,2,NOH,NBA,23,0,446,139,14,31,45,77,18,4,42,43,150,61,22,16,2,1,5,0,51,11,0,2,2,9,3,0,4,6,12,4,3,3,0,0,NULL
466,anderke01,2003,1,IND,NBA,44,0,905,262,19,62,81,125,26,5,50,73,256,113,48,35,4,1,4,0,19,4,0,1,1,1,1,0,5,3,7,2,0,0,0,0,NULL
467,anderke01,2004,1,ATL,NBA,39,0,717,195,23,60,83,98,33,0,46,81,190,81,37,27,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
468,anderke01,2004,2,LAC,NBA,4,0,26,8,1,4,5,5,0,0,3,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
469,anderki01,1978,1,POR,NBA,21,0,224,63,17,28,45,15,4,5,22,42,77,24,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
470,andermi01,1988,1,SAS,NBA,36,0,730,204,44,45,89,153,44,3,84,64,175,73,82,57,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
471,anderni01,1989,1,ORL,NBA,81,0,1785,931,107,209,316,124,69,34,138,140,753,372,264,186,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
472,anderni01,1990,1,ORL,NBA,70,0,1971,990,92,294,386,106,74,44,113,145,857,400,259,173,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
473,anderni01,1991,1,ORL,NBA,60,0,2203,1196,98,286,384,163,97,33,126,132,1042,482,303,202,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
474,anderni01,1992,1,ORL,NBA,79,0,2920,1574,122,355,477,265,128,56,164,200,1324,594,402,298,249,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
475,anderni01,1993,1,ORL,NBA,81,0,2811,1277,113,363,476,294,134,33,165,148,1054,504,250,168,314,101,3,0,120,43,2,8,10,10,5,2,5,8,34,13,12,9,20,8,NULL
476,anderni01,1994,1,ORL,NBA,76,0,2588,1200,85,250,335,314,125,22,141,124,923,439,203,143,431,179,21,0,814,298,21,79,100,65,33,10,30,49,239,107,63,43,107,41,NULL
477,anderni01,1995,1,ORL,NBA,77,0,2717,1134,92,323,415,279,121,46,141,135,904,400,240,166,430,168,11,0,418,156,16,39,55,21,21,5,21,22,127,55,45,28,63,18,NULL
478,anderni01,1996,1,ORL,NBA,63,0,2163,757,66,238,304,182,120,32,86,160,725,288,94,38,405,143,5,0,130,28,3,26,29,3,3,9,6,8,36,12,2,0,15,4,NULL
479,anderni01,1997,1,ORL,NBA,58,0,1701,890,98,199,297,119,72,23,85,98,754,343,199,127,214,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
480,anderni01,1998,1,ORL,NBA,47,0,1581,701,51,226,277,91,64,15,83,72,640,253,162,99,277,96,4,0,152,83,7,20,27,9,9,0,10,12,79,29,19,14,42,11,NULL
481,anderni01,1999,1,SAC,NBA,72,0,2094,781,83,256,339,123,94,16,95,118,782,306,76,37,397,132,5,0,132,36,4,13,17,2,1,3,4,9,34,11,8,7,20,7,NULL
482,anderni01,2000,1,SAC,NBA,21,0,169,38,3,22,25,13,10,4,7,13,57,14,0,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
483,anderni01,2001,1,MEM,NBA,15,0,219,60,1,32,33,14,6,6,14,17,76,21,9,5,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
484,anderri01,1982,1,SDC,NBA,78,0,1274,403,111,161,272,120,57,26,93,170,431,174,69,48,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
485,anderri01,1983,1,DEN,NBA,78,0,1380,663,136,270,406,193,46,28,109,183,638,272,150,116,19,3,4,0,37,16,1,8,9,5,0,1,1,6,15,6,6,4,1,0,NULL
486,anderri01,1986,1,HOU,NBA,51,0,312,144,24,55,79,33,7,3,19,37,139,59,29,22,16,4,5,0,5,5,1,0,1,0,0,0,1,1,3,1,2,2,2,1,NULL
487,anderri01,1987,1,HOU,NBA,12,0,53,32,9,8,17,4,1,0,1,4,26,11,5,4,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
488,anderri01,1987,2,POR,NBA,62,0,1297,416,82,204,286,108,50,16,60,133,413,160,72,54,135,42,3,0,63,32,5,8,13,1,2,1,2,11,24,11,4,4,14,6,NULL
489,anderri01,1988,1,POR,NBA,72,0,1082,371,62,169,231,98,44,12,54,100,348,145,38,32,141,49,3,0,35,5,0,0,0,4,0,1,0,2,6,2,0,0,4,1,NULL
490,anderri01,1989,1,CHH,NBA,54,0,604,231,33,94,127,55,20,9,26,64,211,88,23,18,100,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
491,anderro01,1984,1,CLE,NBA,36,0,520,210,39,49,88,34,9,7,34,40,195,84,50,41,2,1,2,0,9,0,1,2,3,0,0,0,0,0,3,0,0,0,0,0,NULL
492,anderro01,1985,1,CLE,NBA,17,0,207,86,5,21,26,8,1,0,6,20,74,37,16,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
493,anderro01,1985,2,IND,NBA,60,0,1469,621,125,123,248,136,55,6,76,105,554,273,111,73,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
494,anderro01,1986,1,IND,NBA,63,0,721,363,73,78,151,54,31,3,55,65,294,139,108,85,5,0,4,0,24,4,2,1,3,0,0,0,0,2,4,2,0,0,0,0,NULL
495,anderro01,1987,1,IND,NBA,74,0,1097,542,89,127,216,78,41,6,73,98,436,217,141,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
496,anderro01,1988,1,PHI,NBA,82,0,2618,1330,167,239,406,139,71,23,126,166,1152,566,229,196,11,2,3,0,109,62,7,9,16,13,1,2,2,10,51,29,5,4,1,0,NULL
497,anderro01,1989,1,PHI,NBA,78,0,2089,926,81,214,295,143,72,13,78,143,841,379,197,165,21,3,10,0,256,112,6,31,37,14,4,0,15,22,93,40,30,29,5,3,NULL
498,anderro01,1990,1,PHI,NBA,82,0,2340,1198,103,264,367,115,65,13,100,163,1055,512,198,165,43,9,8,0,223,88,9,12,21,19,6,0,12,24,88,35,19,17,5,1,NULL
499,anderro01,1991,1,PHI,NBA,82,0,2432,1123,96,182,278,135,86,11,109,128,1008,469,163,143,127,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
500,anderro01,1992,1,PHI,NBA,69,0,1263,561,62,122,184,93,31,5,63,75,544,225,89,72,120,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
501,anderro01,1993,1,NJN,NBA,11,0,176,44,8,18,26,6,5,2,9,9,43,15,12,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
502,anderro01,1993,2,WSB,NBA,10,0,180,52,8,19,27,11,3,1,1,7,43,20,11,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
503,anderry01,2008,1,NJN,NBA,66,0,1312,487,104,207,311,52,44,20,63,157,407,160,116,98,189,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
504,anderry01,2009,1,ORL,NBA,63,0,910,487,70,132,202,37,25,14,56,81,388,169,82,71,211,78,9,0,89,23,8,23,31,3,2,2,5,12,29,9,1,1,14,4,NULL
505,anderry01,2010,1,ORL,NBA,64,14,1424,681,129,226,355,52,30,38,49,137,525,226,117,95,341,134,6,0,147,28,10,17,27,3,5,1,1,16,30,8,6,6,20,6,NULL
506,anderry01,2011,1,ORL,NBA,61,61,1964,980,224,247,471,54,50,26,57,146,757,332,171,150,422,166,5,5,172,48,9,14,23,4,3,2,9,22,44,15,7,6,30,12,NULL
507,andersh01,1996,1,UTA,NBA,65,0,1066,386,52,127,179,49,27,8,73,113,318,147,99,68,47,24,18,0,296,83,20,28,48,13,11,1,13,28,66,29,28,20,12,5,NULL
508,andersh01,1997,1,UTA,NBA,82,0,1602,681,86,141,227,89,66,18,91,145,500,269,185,136,32,7,20,0,378,134,26,37,63,19,5,1,30,30,103,53,37,25,11,3,NULL
509,andersh01,1998,1,UTA,NBA,50,0,1072,427,49,83,132,56,39,10,66,89,363,162,125,89,41,14,11,0,297,104,8,33,41,13,6,3,14,34,77,37,34,24,14,6,NULL
510,andersh01,1999,1,HOU,NBA,82,0,2700,1009,91,293,384,239,96,32,194,182,778,368,253,194,225,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
511,andersh01,2000,1,HOU,NBA,82,0,2396,710,72,261,333,189,82,40,131,202,590,263,188,138,170,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
512,andersh01,2001,1,NYK,NBA,82,0,1596,411,57,192,249,76,48,15,97,134,373,149,107,74,141,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
513,andersh01,2002,1,NYK,NBA,82,0,1731,687,64,190,254,87,73,20,114,177,537,248,190,139,140,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
514,andersh01,2003,1,NYK,NBA,80,0,1974,635,53,169,222,122,68,17,118,182,564,238,161,123,128,36,4,0,117,17,5,4,9,11,4,1,8,19,27,7,2,1,7,2,NULL
515,andersh01,2004,1,NYK,NBA,1,0,20,0,1,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
516,andersh01,2004,2,MIA,NBA,65,0,1151,255,40,150,190,70,40,14,49,136,215,98,66,54,28,5,8,0,97,8,3,16,19,8,5,0,6,10,12,3,2,2,1,0,NULL
517,andersh01,2005,1,MIA,NBA,48,0,638,126,18,63,81,30,17,6,24,75,126,54,18,13,19,5,13,0,90,13,3,9,12,4,0,1,6,8,13,4,6,4,3,1,NULL
518,anderwa01,1969,1,CIN,NBA,44,0,370,159,0,0,82,9,0,0,0,47,166,65,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
519,anderwi01,1988,1,SAS,NBA,81,0,2738,1508,152,265,417,372,150,62,261,295,1285,640,289,224,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
520,anderwi01,1989,1,SAS,NBA,82,0,2788,1288,115,257,372,364,111,58,198,252,1082,532,290,217,26,7,10,0,375,205,16,38,54,52,9,4,26,40,168,87,36,29,5,2,NULL
521,anderwi01,1990,1,SAS,NBA,75,0,2592,1083,68,283,351,358,79,46,167,226,991,453,213,170,35,7,4,0,159,76,2,17,19,19,6,2,13,16,68,33,13,8,10,2,NULL
522,anderwi01,1991,1,SAS,NBA,57,0,1889,744,62,238,300,302,54,51,140,151,685,312,138,107,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
523,anderwi01,1992,1,SAS,NBA,38,0,560,183,7,50,57,79,14,6,44,52,186,80,28,22,8,1,10,0,219,95,4,19,23,28,9,2,12,23,82,37,17,15,11,6,NULL
524,anderwi01,1993,1,SAS,NBA,80,0,2488,955,68,174,242,347,71,46,153,187,837,394,171,145,68,22,4,0,106,33,3,5,8,12,5,2,4,7,37,14,7,4,1,1,NULL
525,anderwi01,1994,1,SAS,NBA,38,0,556,185,15,40,55,52,26,10,38,71,162,76,41,30,19,3,11,0,97,20,5,7,12,10,5,0,8,12,20,9,3,2,1,0,NULL
526,anderwi01,1995,1,TOR,NBA,49,0,1564,606,35,151,186,149,58,51,119,171,527,232,132,113,95,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
527,anderwi01,1995,2,NYK,NBA,27,0,496,136,13,47,60,48,17,8,24,59,133,56,31,19,25,5,4,0,64,21,2,7,9,1,4,0,6,10,22,7,7,6,6,1,NULL
528,anderwi01,1996,1,MIA,NBA,28,0,303,83,15,27,42,34,14,4,19,36,64,29,20,17,19,8,9,0,120,33,2,15,17,5,4,2,12,20,30,11,10,9,8,2,NULL
529,andreer01,1939,0,INK,NBL,27,0,0,292,0,0,0,0,0,0,0,48,0,130,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
530,andreer01,1945,0,INK,NBL,3,0,0,48,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
531,andreer01,1946,0,INK,NBL,44,0,0,346,0,0,0,0,0,0,0,87,0,140,88,66,0,0,5,0,0,33,0,0,0,0,0,0,0,0,0,14,6,5,0,0,NULL
532,andreer01,1947,0,INK,NBL,47,0,0,259,0,0,0,0,0,0,0,86,0,106,75,47,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,3,3,0,0,NULL
533,andrima01,2005,1,CLE,NBA,6,0,9,0,1,3,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
534,anieldo01,1954,1,NYK,NBA,1,0,10,3,0,0,2,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
535,anslemi01,1989,1,ORL,NBA,72,0,1221,626,187,175,362,40,24,17,50,152,465,231,227,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
536,anslemi01,1990,1,ORL,NBA,67,0,877,379,122,131,253,25,27,7,32,125,263,144,127,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
537,anslemi01,1991,1,PHI,NBA,8,0,32,15,2,2,4,2,0,0,3,6,11,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
538,anslemi01,1991,2,CHH,NBA,2,0,13,6,0,2,2,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
539,anstech01,1997,1,DAL,NBA,41,0,680,240,53,104,157,35,31,27,41,95,231,92,74,53,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
540,anstech01,1998,1,DAL,NBA,41,0,470,134,35,62,97,27,18,13,26,98,139,50,48,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
541,anstech01,1999,1,CHI,NBA,73,0,1007,439,90,190,280,65,29,25,80,180,364,161,147,116,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
542,anthoca01,2003,1,DEN,NBA,82,0,2995,1725,183,315,498,227,97,41,247,225,1465,624,525,408,214,69,4,0,143,60,7,26,33,11,5,0,17,11,64,21,20,16,11,2,NULL
543,anthoca01,2004,1,DEN,NBA,75,0,2608,1558,141,285,426,194,68,30,224,229,1230,530,573,456,158,42,5,0,180,96,14,13,27,10,3,1,13,20,83,35,32,26,1,0,NULL
544,anthoca01,2005,1,DEN,NBA,80,0,2941,2122,122,272,394,216,88,42,218,229,1572,756,709,573,152,37,5,0,193,105,12,21,33,14,4,1,15,20,99,33,52,39,4,0,NULL
545,anthoca01,2006,1,DEN,NBA,65,0,2486,1881,143,249,392,249,77,22,234,203,1453,691,568,459,149,40,5,0,211,134,18,25,43,6,5,0,19,12,98,47,39,31,18,9,NULL
546,anthoca01,2007,1,DEN,NBA,77,0,2804,1978,178,393,571,259,98,39,252,253,1481,728,590,464,164,58,4,0,146,90,19,19,38,8,2,1,12,17,88,32,29,24,8,2,NULL
547,anthoca01,2008,1,DEN,NBA,66,0,2279,1504,106,344,450,222,75,24,199,195,1207,535,468,371,170,63,16,16,612,435,26,67,93,65,28,10,37,60,322,146,144,119,66,24,NULL
548,anthoca01,2009,1,DEN,NBA,69,0,2634,1943,152,302,454,222,88,30,209,225,1502,688,612,508,187,59,6,6,254,184,14,37,51,20,12,3,21,26,138,64,57,50,19,6,NULL
549,anthoca01,2010,1,DEN,NBA,50,50,1774,1259,77,305,382,140,43,31,142,134,967,437,417,343,126,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
550,anthoca01,2010,2,NYK,NBA,27,27,977,711,41,140,181,81,25,15,64,90,536,247,188,164,125,53,4,4,156,104,13,28,41,19,5,3,13,16,88,33,34,29,26,9,NULL
551,anthoca01,2011,1,NYK,NBA,55,55,1876,1245,88,256,344,200,63,24,144,156,1025,441,367,295,203,68,5,5,204,139,13,28,41,11,6,1,14,21,124,52,41,31,18,4,NULL
552,anthogr01,1991,1,NYK,NBA,82,0,1510,447,33,103,136,314,59,9,98,170,435,161,158,117,55,8,12,0,213,63,4,13,17,41,16,1,13,28,46,19,33,20,12,5,NULL
553,anthogr01,1992,1,NYK,NBA,70,0,1699,459,42,128,170,398,113,12,104,141,419,174,159,107,30,4,15,0,240,59,4,26,30,52,13,1,11,26,60,24,14,8,14,3,NULL
554,anthogr01,1993,1,NYK,NBA,80,0,1994,628,43,146,189,365,114,13,127,163,571,225,168,130,160,48,25,0,436,122,9,18,27,59,19,8,31,55,128,45,24,14,61,18,NULL
555,anthogr01,1994,1,NYK,NBA,61,0,943,372,7,57,64,160,50,7,57,99,293,128,76,60,155,56,11,0,135,47,2,8,10,15,2,2,6,27,38,15,11,10,23,7,NULL
556,anthogr01,1995,1,VAN,NBA,69,0,2096,967,29,145,174,476,116,11,160,137,781,324,297,229,271,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
557,anthogr01,1996,1,VAN,NBA,65,0,1863,616,25,159,184,407,129,4,129,122,507,199,178,130,238,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
558,anthogr01,1997,1,SEA,NBA,80,0,1021,419,18,93,111,205,64,3,91,97,349,150,80,53,159,66,9,0,118,32,3,7,10,10,5,1,11,17,40,12,8,3,19,5,NULL
559,anthogr01,1998,1,POR,NBA,50,0,806,319,14,49,63,100,66,3,55,75,251,104,89,62,125,49,13,0,225,67,4,10,14,32,13,1,9,25,55,18,34,23,31,8,NULL
560,anthogr01,1999,1,POR,NBA,82,0,1548,514,17,116,133,208,59,9,85,143,416,169,114,88,233,88,15,0,213,60,2,14,16,25,13,4,12,27,52,19,16,12,31,10,NULL
561,anthogr01,2000,1,POR,NBA,58,0,856,282,21,40,61,82,40,3,43,63,253,97,35,23,159,65,2,0,17,5,0,0,0,0,1,0,1,2,6,2,0,0,3,1,NULL
