year,lgID,tmID,franchID,confID,divID,rank,confRank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmRebound,d_tmRebound,homeWon,homeLost,awayWon,awayLost,neutWon,neutLoss,confWon,confLoss,divWon,divLoss,pace,won,lost,games,min,arena,attendance,bbtmID
1985,NBA,POR,POR,WC,PC,2,6,C1,"Portland Trail Blazers",3610,7281,2142,2799,74,275,1153,2316,3469,2180,2205,859,1529,356,9436,3637,7249,1992,83,248,2638,1179,2362,3541,2254,2262,760,1645,426,9349,0,0,27,14,13,28,0,0,31,29,18,12,0,40,42,82,19855,"Memorial Coliseum",32767,POR
1985,NBA,SAC,SAC,WC,MW,5,7,C1,"Sacramento Kings",3538,7220,1818,2338,30,134,1135,2377,3512,2304,2134,602,1533,388,8924,3566,7225,1971,73,281,2609,1142,2339,3481,2118,2083,751,1409,478,9176,0,0,25,16,12,29,0,0,28,32,15,15,0,37,45,82,19780,"ARCO Arena (I)",32767,SAC
1985,NBA,SAS,SAS,WC,MW,6,8,C1,"San Antonio Spurs",3596,7104,1882,2523,46,196,1069,2413,3482,2260,2115,800,1624,390,9120,3629,7365,1916,98,322,2491,1157,2304,3461,2269,2108,800,1519,453,9272,0,0,21,20,14,27,0,0,25,35,9,21,0,35,47,82,19805,"HemisFair Arena",32767,SAN
1985,NBA,SEA,SEA,WC,PC,5,11,NULL,"Seattle Supersonics",3335,7059,1815,2331,79,300,1145,2256,3401,1977,2168,745,1435,295,8564,3301,6774,1913,57,224,2491,1027,2308,3335,2038,2008,654,1467,406,8572,0,0,24,17,7,34,0,0,23,37,11,19,0,31,51,82,19930,"Seattle Center Coliseum",32767,SEA
1985,NBA,UTA,UTA,WC,MW,4,5,C1,"Utah Jazz",3453,7083,1930,2694,35,169,1068,2479,3547,2199,2038,717,1518,666,8871,3470,7339,1896,65,251,2483,1208,2510,3718,1977,2221,752,1531,464,8901,0,0,27,14,15,26,0,0,30,30,15,15,0,42,40,82,19780,"Salt Palace",32767,UTA
1985,NBA,WSB,WAS,EC,AT,3,6,C1,"Washington Bullets",3311,7148,1704,2286,116,408,1066,2432,3498,1748,1796,626,1346,716,8442,3435,7360,1649,71,259,2181,1249,2591,3840,2014,1907,712,1373,454,8590,0,0,26,15,13,28,0,0,29,29,11,13,0,39,43,82,19855,"Capital Centre",32767,WAS
1986,NBA,ATL,ATL,EC,CD,1,2,CS,"Atlanta Hawks",3435,7141,2019,2661,135,425,1350,2478,3828,2077,2152,700,1279,511,9024,3158,6998,1987,128,426,2598,1196,2277,3473,1917,2034,619,1314,385,8431,0,0,35,6,22,19,0,0,38,20,17,13,0,57,25,82,19730,"Omni Coliseum",32767,ATL
1986,NBA,BOS,BOS,EC,AT,1,1,F,"Boston Celtics",3645,7051,1740,2153,207,565,933,2585,3518,2421,1710,561,1300,526,9237,3470,7500,1628,124,405,2148,1237,2287,3524,2060,1911,722,1156,338,8692,0,0,39,2,20,21,0,0,38,20,15,9,0,59,23,82,19805,"Boston Garden",32767,BOS
1986,NBA,CHI,CHI,EC,CD,5,8,C1,"Chicago Bulls",3382,7155,1754,2254,78,299,1248,2400,3648,2143,1922,677,1257,438,8596,3337,6910,1734,115,337,2255,1027,2317,3344,2028,1844,583,1269,492,8523,0,0,29,12,11,30,0,0,30,28,17,12,0,40,42,82,19830,"Chicago Stadium",32767,CHI
1986,NBA,CLE,CLE,EC,CD,6,9,NULL,"Cleveland Cavaliers",3349,7122,1779,2554,81,338,1257,2420,3677,1912,1853,672,1619,559,8558,3556,7441,1664,95,342,2209,1254,2396,3650,2056,2076,810,1398,479,8871,0,0,25,16,6,35,0,0,22,36,8,22,0,31,51,82,19755,"Coliseum at Richfield",32767,CLE
1986,NBA,DAL,DAL,WC,MW,1,2,C1,"Dallas Mavericks",3594,7373,2148,2717,231,653,1219,2494,3713,2017,1873,688,1205,424,9567,3586,7503,1750,128,434,2293,1254,2386,3640,2304,2136,571,1332,421,9050,0,0,35,6,20,21,0,0,42,18,19,11,0,55,27,82,19880,"Reunion Arena",32767,DAL
1986,NBA,DEN,DEN,WC,MW,4,8,C1,"Denver Nuggets",3744,7951,1975,2568,106,391,1294,2368,3662,2317,2184,754,1216,421,9569,3636,7343,2255,113,361,2901,1166,2720,3886,2189,2145,558,1564,452,9640,0,0,27,14,10,31,0,0,28,32,14,16,0,37,45,82,19780,"McNichols Sports Arena",32767,DEN
1986,NBA,DET,DET,EC,CD,2,3,CF,"Detroit Pistons",3544,7237,1991,2602,39,169,1245,2649,3894,2021,2078,643,1417,436,9118,3376,7307,1951,133,419,2608,1143,2339,3482,2029,2067,670,1294,472,8836,0,0,32,9,20,21,0,0,38,20,17,13,0,52,30,82,19830,"Pontiac Silverdome",32767,DET
1986,NBA,GSW,GSW,WC,PC,3,5,CS,"Golden State Warriors",3551,7412,1970,2526,116,364,1193,2351,3544,2083,2138,715,1354,321,9188,3615,7339,1995,155,460,2665,1249,2481,3730,2174,2052,688,1412,450,9380,0,0,25,16,17,24,0,0,32,28,17,13,0,42,40,82,19905,"Oakland-Alameda County Coliseum Arena",32767,GSW
1986,NBA,HOU,HOU,WC,MW,3,6,CS,"Houston Rockets",3465,7262,1746,2355,89,324,1190,2481,3671,2227,1973,654,1384,555,8765,3348,7225,1887,100,355,2422,1167,2364,3531,2126,1922,721,1366,368,8683,0,0,25,16,17,24,0,0,31,29,19,11,0,42,40,82,19780,"The Summit",32767,HOU
1986,NBA,IND,IND,EC,CD,4,7,C1,"Indiana Pacers",3454,7324,1696,2170,94,316,1132,2464,3596,2170,2097,697,1276,311,8698,3344,6969,1960,103,345,2584,1117,2584,3701,2019,1852,660,1416,472,8751,0,0,28,13,13,28,0,0,28,30,13,16,0,41,41,82,19930,"Market Square Arena",32767,IND
1986,NBA,LAC,LAC,WC,PC,6,12,NULL,"Los Angeles Clippers",3311,7332,1866,2515,78,348,1231,2137,3368,1971,2004,751,1493,432,8566,3759,7254,1875,110,320,2515,1187,2643,3830,2416,2021,806,1533,534,9503,0,0,9,32,3,38,0,0,11,49,3,27,0,12,70,82,19780,"Los Angeles Memorial Sports Arena",32767,LAC
1986,NBA,LAL,LAL,WC,PC,1,1,NC,"Los Angeles Lakers",3740,7245,2012,2550,164,447,1127,2515,3642,2428,1853,728,1358,482,9656,3520,7531,1731,122,431,2265,1280,2174,3454,2212,2004,721,1370,404,8893,0,0,37,4,28,13,0,0,47,13,24,6,0,65,17,82,19730,"The Forum",32767,LAL
1986,NBA,MIL,MIL,EC,CD,3,4,CS,"Milwaukee Bucks",3457,7282,1953,2549,185,572,1119,2322,3441,2044,2180,845,1260,393,9052,3247,6906,2117,120,415,2796,1191,2477,3668,2014,2024,659,1551,460,8731,0,0,32,9,18,23,0,0,34,24,17,13,0,50,32,82,19780,"MECCA Arena",32767,MIL
1986,NBA,NJN,NJN,EC,AT,4,10,NULL,"New Jersey Nets",3374,7083,2000,2607,145,449,1169,2409,3578,1991,2353,643,1617,397,8893,3418,7125,2353,118,366,3018,1129,2352,3481,1958,2126,814,1357,566,9307,0,0,19,22,5,36,0,0,20,38,12,12,0,24,58,82,19855,"Brendan Byrne Arena",32767,NJN
1986,NBA,NYK,NYK,EC,AT,4,11,NULL,"New York Knicks",3329,7023,1725,2362,125,375,1108,2162,3270,1941,2028,704,1420,396,8508,3500,7142,1928,94,358,2534,1331,2448,3779,2152,1950,761,1417,400,9022,0,0,18,23,6,35,0,0,16,42,8,16,0,24,58,82,19780,"Madison Square Garden (IV)",32767,NYK
1986,NBA,PHI,PHI,EC,AT,2,5,C1,"Philadelphia 76ers",3335,6792,1971,2617,88,340,1178,2327,3505,1943,1774,768,1519,540,8729,3537,7204,1552,119,416,2049,1214,2202,3416,2202,1982,813,1372,446,8745,0,0,28,13,17,24,0,0,29,29,12,12,0,45,37,82,19880,"The Spectrum",32767,PHI
1986,NBA,PHO,PHO,WC,PC,5,9,NULL,"Phoenix Suns",3575,7190,1900,2499,61,252,1113,2366,3479,2354,2047,703,1498,397,9111,3623,7336,1942,123,395,2570,1235,2355,3590,2246,2034,799,1428,435,9311,0,0,26,15,10,31,0,0,28,32,14,16,0,36,46,82,19855,"Arizona Veterans Memorial Coliseum",32767,PHO
1986,NBA,POR,POR,WC,PC,2,3,C1,"Portland Trail Blazers",3650,7249,2269,2928,98,339,1180,2413,3593,2359,2082,767,1546,387,9667,3649,7523,1996,116,421,2589,1208,2279,3487,2189,2228,735,1504,473,9410,0,0,34,7,15,26,0,0,35,25,17,13,0,49,33,82,19805,"Memorial Coliseum",32767,POR
1986,NBA,SAC,SAC,WC,MW,5,10,NULL,"Sacramento Kings",3522,7413,1974,2479,77,307,1282,2441,3723,2185,2007,513,1403,397,9095,3656,7469,1922,125,395,2500,1160,2355,3515,2154,2068,707,1210,487,9359,0,0,20,21,9,32,0,0,22,38,10,20,0,29,53,82,19780,"ARCO Arena (I)",32767,SAC
1986,NBA,SAS,SAS,WC,MW,6,11,NULL,"San Antonio Spurs",3532,7456,1701,2292,117,403,1285,2347,3632,2220,1930,786,1406,325,8882,3704,7310,1786,106,379,2364,1100,2461,3561,2375,1844,699,1417,463,9300,0,0,21,20,7,34,0,0,20,40,9,21,0,28,54,82,19805,"HemisFair Arena",32767,SAN
1986,NBA,SEA,SEA,WC,PC,4,7,CF,"Seattle Supersonics",3593,7451,1948,2571,191,571,1373,2395,3768,2184,2224,705,1509,450,9325,3514,7329,2166,93,324,2819,1236,2278,3514,2023,2027,731,1342,409,9287,0,0,25,16,14,27,0,0,32,28,15,15,0,39,43,82,19855,"Seattle Center Coliseum",32767,SEA
1986,NBA,UTA,UTA,WC,MW,2,4,C1,"Utah Jazz",3485,7514,1735,2389,139,448,1194,2456,3650,2240,2040,835,1403,628,8844,3347,7338,1974,143,451,2564,1310,2637,3947,2011,1992,718,1579,457,8811,0,0,31,10,13,28,0,0,32,28,19,11,0,44,38,82,19755,"Salt Palace",32767,UTA
1986,NBA,WSB,WAS,EC,AT,3,6,C1,"Washington Bullets",3356,7397,1935,2531,43,218,1305,2315,3620,1750,1775,755,1301,685,8690,3522,7453,1654,104,358,2183,1334,2483,3817,2144,1938,699,1439,548,8802,0,0,27,14,15,26,0,0,26,32,13,11,0,42,40,82,19705,"Capital Centre",32767,WAS
1987,NBA,ATL,ATL,EC,CD,2,4,CS,"Atlanta Hawks",3443,7102,1873,2441,85,282,1228,2379,3607,2062,2050,635,1225,537,8844,3243,6885,1927,136,406,2480,1156,2353,3509,1976,2008,640,1322,353,8549,0,0,30,11,20,21,0,0,35,23,16,13,0,50,32,82,19780,"Omni Coliseum",32767,ATL
1987,NBA,BOS,BOS,EC,AT,1,1,CF,"Boston Celtics",3599,6905,1846,2300,271,705,930,2440,3370,2448,1804,620,1304,415,9315,3497,7260,1724,110,366,2249,1122,2194,3316,2061,1989,734,1176,346,8828,0,0,36,5,21,20,0,0,39,19,19,5,0,57,25,82,19780,"Boston Garden",32767,BOS
1987,NBA,CHI,CHI,EC,CD,2,3,CS,"Chicago Bulls",3434,7015,1685,2221,56,243,1170,2459,3629,2149,1849,712,1263,475,8609,3276,6967,1670,108,368,2205,1023,2268,3291,2079,1880,597,1244,415,8330,0,0,30,11,20,21,0,0,34,24,16,13,0,50,32,82,19855,"Chicago Stadium",32767,CHI
1987,NBA,CLE,CLE,EC,CD,4,6,C1,"Cleveland Cavaliers",3313,6755,1813,2438,127,336,1015,2289,3304,2070,1836,733,1439,526,8566,3383,7101,1611,127,400,2044,1159,2255,3414,1989,2021,692,1439,449,8504,0,0,31,10,11,30,0,0,30,28,11,19,0,42,40,82,19780,"Coliseum at Richfield",32767,CLE
1987,NBA,DAL,DAL,WC,MW,2,3,CF,"Dallas Mavericks",3413,7191,1980,2510,154,526,1341,2495,3836,1984,1734,645,1257,446,8960,3468,7385,1499,167,517,1957,1200,2233,3433,2240,1997,612,1228,436,8602,0,0,33,8,20,21,0,0,41,19,20,10,0,53,29,82,19755,"Reunion Arena",32767,DAL
1987,NBA,DEN,DEN,WC,MW,1,2,CS,"Denver Nuggets",3770,7961,1841,2289,192,562,1163,2442,3605,2300,1982,832,1186,401,9573,3608,7356,1910,113,377,2508,1179,2748,3927,2171,1989,621,1606,510,9239,0,0,35,6,19,22,0,0,39,21,18,12,0,54,28,82,19780,"McNichols Sports Arena",32767,DEN
1987,NBA,DET,DET,EC,CD,1,2,F,"Detroit Pistons",3461,7018,1977,2612,58,202,1181,2482,3663,2011,1957,588,1348,394,8957,3334,7134,1751,114,394,2298,1144,2276,3420,1964,2164,649,1328,406,8533,0,0,34,7,20,21,0,0,39,19,20,10,0,54,28,82,19780,"Pontiac Silverdome",32767,DET
1987,NBA,GSW,GSW,WC,PC,5,11,NULL,"Golden State Warriors",3463,7404,1754,2204,91,312,1140,2252,3392,2005,2155,741,1395,283,8771,3627,7244,2047,152,470,2700,1209,2509,3718,2271,1811,747,1413,432,9453,0,0,16,25,4,37,0,0,15,45,7,23,0,20,62,82,19780,"Oakland-Alameda County Coliseum Arena",32767,GSW
1987,NBA,HOU,HOU,WC,MW,4,6,C1,"Houston Rockets",3465,7354,1936,2483,69,291,1239,2530,3769,1936,1865,712,1367,502,8935,3454,7420,1805,108,393,2352,1261,2506,3767,1951,2012,737,1405,365,8821,0,0,31,10,15,26,0,0,33,27,13,17,0,46,36,82,19680,"The Summit",32767,HOU
1987,NBA,IND,IND,EC,CD,6,9,NULL,"Indiana Pacers",3436,7154,1546,1982,163,485,1078,2457,3535,1977,2038,619,1318,345,8581,3335,7060,1858,118,368,2446,1160,2500,3660,1933,1859,700,1269,407,8646,0,0,25,16,13,28,0,0,25,33,13,17,0,38,44,82,19705,"Market Square Arena",32767,IND
1987,NBA,LAC,LAC,WC,PC,6,12,NULL,"Los Angeles Clippers",3190,7194,1644,2305,79,317,1191,2350,3541,1885,1908,721,1534,520,8103,3513,7360,1799,124,363,2309,1241,2666,3907,2300,1912,842,1452,483,8949,0,0,14,27,3,38,0,0,13,47,7,23,0,17,65,82,19805,"Los Angeles Memorial Sports Arena",32767,LAC
1987,NBA,LAL,LAL,WC,PC,1,1,NC,"Los Angeles Lakers",3576,7078,1956,2480,142,478,1073,2491,3564,2347,1715,672,1318,404,9250,3551,7467,1538,131,439,2020,1175,2249,3424,2200,1940,732,1246,390,8771,0,0,36,5,26,15,0,0,46,14,23,7,0,62,20,82,19805,"The Forum",32767,LAL
1987,NBA,MIL,MIL,EC,CD,4,5,C1,"Milwaukee Bucks",3366,7079,1832,2364,133,410,1117,2335,3452,2194,1989,671,1275,380,8697,3344,7063,1832,133,442,2410,1172,2400,3572,2135,1952,621,1346,449,8653,0,0,30,11,12,29,0,0,28,30,13,17,0,42,40,82,19780,"MECCA Arena",32767,MIL
1987,NBA,NJN,NJN,EC,AT,5,11,NULL,"New Jersey Nets",3208,6857,1682,2308,137,455,1075,2262,3337,1795,2042,727,1503,385,8235,3437,6918,1895,131,363,2419,1034,2461,3495,1993,1942,809,1433,522,8900,0,0,16,25,3,38,0,0,11,47,6,18,0,19,63,82,19780,"Brendan Byrne Arena",32767,NJN
1987,NBA,NYK,NYK,EC,AT,2,8,C1,"New York Knicks",3363,7232,1750,2306,179,567,1286,2194,3480,2012,2361,789,1518,445,8655,3202,6710,2177,114,375,2806,1155,2284,3439,2005,1969,705,1631,447,8695,0,0,29,12,9,32,0,0,27,31,10,14,0,38,44,82,19805,"Madison Square Garden (IV)",32767,NYK
1987,NBA,PHI,PHI,EC,AT,4,10,NULL,"Philadelphia 76ers",3214,6785,2087,2731,152,471,1219,2307,3526,1897,1866,672,1433,465,8667,3501,7063,1640,143,423,2163,1109,2225,3334,2217,2118,718,1280,441,8785,0,0,27,14,9,32,0,0,25,33,12,12,0,36,46,82,19905,"The Spectrum",32767,PHI
1987,NBA,PHO,PHO,WC,PC,4,9,NULL,"Phoenix Suns",3551,7302,1681,2200,118,357,1113,2379,3492,2332,2045,675,1413,353,8901,3609,7248,1922,128,421,2506,1104,2416,3520,2225,1901,710,1296,441,9268,0,0,22,19,6,35,0,0,21,39,11,19,0,28,54,82,19730,"Arizona Veterans Memorial Coliseum",32767,PHO
1987,NBA,POR,POR,WC,PC,2,4,C1,"Portland Trail Blazers",3661,7460,2079,2701,117,380,1251,2491,3742,2307,2091,726,1351,347,9518,3492,7341,2022,141,462,2632,1153,2400,3553,2154,2135,648,1443,376,9147,0,0,33,8,20,21,0,0,39,21,23,7,0,53,29,82,19730,"Memorial Coliseum",32767,POR
1987,NBA,SAC,SAC,WC,MW,6,10,NULL,"Sacramento Kings",3458,7337,1795,2324,144,450,1232,2461,3693,2116,1895,582,1457,493,8855,3718,7465,1771,120,370,2326,1153,2424,3577,2176,1951,784,1195,533,9327,0,0,19,22,5,36,0,0,19,41,9,21,0,24,58,82,19780,"ARCO Arena (I)",32767,SAC
1987,NBA,SAS,SAS,WC,MW,5,8,C1,"San Antonio Spurs",3706,7559,1769,2412,133,412,1184,2335,3519,2344,1991,739,1418,468,9314,3851,7678,1855,157,450,2390,1292,2513,3805,2470,1969,690,1427,537,9714,0,0,23,18,8,33,0,0,25,35,12,18,0,31,51,82,19805,"HemisFair Arena",32767,SAN
1987,NBA,SEA,SEA,WC,PC,3,7,C1,"Seattle Supersonics",3544,7443,1826,2442,221,638,1313,2314,3627,2146,2380,775,1376,447,9135,3298,6798,2240,130,400,2992,1128,2306,3434,1964,1963,606,1533,423,8966,0,0,32,9,12,29,0,0,31,29,19,11,0,44,38,82,19855,"Seattle Center Coliseum",32767,SEA
1987,NBA,UTA,UTA,WC,MW,3,5,CS,"Utah Jazz",3484,7092,1802,2404,129,404,1066,2553,3619,2407,1986,771,1481,627,8899,3273,7283,1905,146,464,2475,1277,2444,3721,1991,2013,771,1467,472,8597,0,0,33,8,14,27,0,0,38,22,18,12,0,47,35,82,19705,"Salt Palace",32767,UTA
1987,NBA,WSB,WAS,EC,AT,2,7,C1,"Washington Bullets",3355,7164,1914,2476,29,138,1229,2297,3526,1875,1922,698,1384,502,8653,3459,7235,1670,128,390,2246,1228,2364,3592,2134,1966,690,1384,527,8716,0,0,25,16,13,28,0,0,26,32,13,11,0,38,44,82,19880,"Capital Centre",32767,WAS
1988,NBA,ATL,ATL,EC,CD,3,4,C1,"Atlanta Hawks",3412,7230,2168,2709,110,397,1372,2316,3688,1990,1880,817,1310,474,9102,3363,7124,1826,147,511,2329,1261,2325,3586,2037,2109,687,1487,348,8699,0,0,33,8,19,22,0,0,38,18,20,10,0,52,30,82,19805,"Omni Coliseum",32767,ATL
1988,NBA,BOS,BOS,EC,AT,3,8,C1,"Boston Celtics",3520,7143,1840,2349,78,309,1179,2442,3621,2189,1876,639,1336,418,8958,3475,7183,1780,133,459,2294,1048,2222,3270,2124,1950,762,1191,387,8863,0,0,32,9,10,31,0,0,27,29,19,11,0,42,40,82,19780,"Boston Garden",32767,BOS
1988,NBA,CHH,NOH,EC,AT,6,12,NULL,"Charlotte Hornets",3426,7430,1580,2060,134,430,1138,2200,3338,2323,2068,705,1318,264,8566,3555,7113,2040,115,399,2629,1191,2621,3812,2061,1791,710,1425,441,9265,0,0,12,29,8,33,0,0,12,44,8,22,0,20,62,82,19780,"Charlotte Coliseum",32767,CHA
1988,NBA,CHI,CHI,EC,CD,5,6,CF,"Chicago Bulls",3448,6968,1656,2106,174,530,1018,2453,3471,2213,1855,722,1327,376,8726,3361,7098,1693,193,590,2190,1078,2300,3378,2099,1781,686,1255,348,8608,0,0,30,11,17,24,0,0,28,28,12,18,0,47,35,82,19780,"Chicago Stadium",32767,CHI
1988,NBA,CLE,CLE,EC,CD,2,3,C1,"Cleveland Cavaliers",3466,6904,1821,2438,170,474,1033,2475,3508,2260,1592,791,1323,586,8923,3385,7346,1358,172,508,1748,1214,2283,3497,2043,1970,685,1429,363,8300,0,0,37,4,20,21,0,0,38,18,19,11,0,57,25,82,19755,"Coliseum at Richfield",32767,CLE
1988,NBA,DAL,DAL,WC,MW,4,9,NULL,"Dallas Mavericks",3244,6917,1785,2263,211,681,1048,2397,3445,1867,1739,579,1233,476,8484,3422,7304,1573,166,515,2090,1231,2500,3731,2133,1869,660,1175,386,8583,0,0,24,17,14,27,0,0,30,28,19,11,0,38,44,82,19780,"Reunion Arena",32767,DAL
1988,NBA,DEN,DEN,WC,MW,3,6,C1,"Denver Nuggets",3813,8140,1821,2314,228,676,1206,2513,3719,2282,2088,811,1225,436,9675,3701,7484,1977,157,446,2683,1136,2864,4000,2136,2001,665,1597,485,9536,0,0,35,6,9,32,0,0,32,26,18,12,0,44,38,82,19880,"McNichols Sports Arena",32767,DEN
1988,NBA,DET,DET,EC,CD,1,1,NC,"Detroit Pistons",3395,6879,1830,2379,120,400,1154,2546,3700,2027,1939,522,1336,406,8740,3140,7022,1826,158,554,2325,1131,2188,3319,1855,2088,646,1225,341,8264,0,0,37,4,26,15,0,0,41,15,20,10,0,63,19,82,19830,"The Palace of Auburn Hills",32767,DET
1988,NBA,GSW,GSW,WC,PC,4,7,CS,"Golden State Warriors",3730,7977,1904,2384,194,629,1323,2561,3884,2009,1946,831,1488,643,9558,3693,8000,1916,281,821,2501,1437,2639,4076,2215,1935,861,1554,485,9583,0,0,29,12,14,27,0,0,29,29,15,19,0,43,39,82,19905,"Oakland-Alameda County Coliseum Arena",32767,GSW
1988,NBA,HOU,HOU,WC,MW,2,5,C1,"Houston Rockets",3412,7196,1909,2527,164,523,1211,2554,3765,2016,2026,789,1569,501,8897,3413,7290,1806,187,534,2372,1145,2428,3573,2015,2013,800,1455,439,8819,0,0,31,10,14,27,0,0,33,25,19,11,0,45,37,82,19855,"The Summit",32767,HOU
1988,NBA,IND,IND,EC,CD,6,10,NULL,"Indiana Pacers",3385,6945,1795,2275,202,615,1065,2497,3562,2012,2105,563,1547,418,8767,3453,7400,2036,167,547,2606,1288,2312,3600,2034,2029,836,1206,389,9109,0,0,20,21,8,33,0,0,15,41,8,22,0,28,54,82,19855,"Market Square Arena",32767,IND
1988,NBA,LAC,LAC,WC,PC,7,12,NULL,"Los Angeles Clippers",3526,7428,1606,2220,54,234,1156,2384,3540,2208,1937,815,1666,530,8712,3747,7738,1834,197,576,2400,1342,2550,3892,2384,1882,933,1440,551,9525,0,0,17,24,4,37,0,0,17,41,7,27,0,21,61,82,19855,"Los Angeles Memorial Sports Arena",32767,LAC
1988,NBA,LAL,LAL,WC,PC,1,1,F,"Los Angeles Lakers",3584,7143,2011,2508,227,667,1094,2612,3706,2282,1672,724,1344,421,9406,3541,7540,1542,194,587,2051,1178,2222,3400,2157,1941,752,1263,432,8818,0,0,35,6,22,19,0,0,43,15,25,9,0,57,25,82,19805,"Great Western Forum",32767,LAL
1988,NBA,MIA,MIA,WC,MW,6,13,NULL,"Miami Heat",3221,7116,1477,2103,97,298,1309,2211,3520,1958,2124,744,1728,408,8016,3384,6928,2021,148,432,2613,1188,2366,3554,2062,1830,926,1543,553,8937,0,0,12,29,3,38,0,0,10,48,6,24,0,15,67,82,19855,"Miami Arena",32767,MIA
1988,NBA,MIL,MIL,EC,CD,4,5,CS,"Milwaukee Bucks",3399,7167,1955,2382,179,567,1133,2272,3405,2071,1953,821,1305,323,8932,3301,6901,1838,196,533,2369,1094,2335,3429,2109,1935,707,1522,425,8636,0,0,31,10,18,23,0,0,29,27,11,19,0,49,33,82,19755,"Bradley Center",32767,MIL
1988,NBA,NJN,NJN,EC,AT,5,11,NULL,"New Jersey Nets",3333,7226,1653,2260,187,568,1204,2419,3623,1793,1966,773,1449,431,8506,3560,7162,1749,158,512,2286,1030,2476,3506,2134,1834,744,1376,485,9027,0,0,17,24,9,32,0,0,16,40,9,21,0,26,56,82,19805,"Brendan Byrne Arena",32767,NJN
1988,NBA,NYK,NYK,EC,AT,1,2,CS,"New York Knicks",3701,7611,1779,2366,386,1147,1322,2265,3587,2083,2053,900,1572,446,9567,3636,7358,1834,152,534,2390,1213,2326,3539,2292,1898,778,1688,433,9258,0,0,35,6,17,24,0,0,36,20,18,12,0,52,30,82,19805,"Madison Square Garden (IV)",32767,NYK
1988,NBA,PHI,PHI,EC,AT,2,7,C1,"Philadelphia 76ers",3500,7201,1970,2504,204,646,1143,2356,3499,2110,1721,689,1214,354,9174,3658,7296,1565,170,495,2023,1149,2412,3561,2281,1984,640,1269,445,9051,0,0,30,11,16,25,0,0,31,25,19,11,0,46,36,82,19780,"The Spectrum",32767,PHI
1988,NBA,PHO,PHO,WC,PC,2,3,CF,"Phoenix Suns",3754,7545,2051,2594,168,481,1095,2619,3714,2280,1933,693,1279,416,9727,3589,7736,1737,181,568,2308,1252,2458,3710,2166,2057,625,1368,427,9096,0,0,35,6,20,21,0,0,41,17,23,11,0,55,27,82,19755,"Arizona Veterans Memorial Coliseum",32767,PHO
1988,NBA,POR,POR,WC,PC,5,8,C1,"Portland Trail Blazers",3695,7795,1789,2416,216,645,1384,2381,3765,2212,2026,828,1435,388,9395,3572,7322,1933,198,546,2504,1151,2391,3542,2073,1960,738,1569,358,9275,0,0,28,13,11,30,0,0,30,28,17,17,0,39,43,82,19830,"Memorial Coliseum",32767,POR
1988,NBA,SAC,SAC,WC,PC,6,10,NULL,"Sacramento Kings",3362,7351,1620,2104,307,824,1141,2454,3595,1970,1877,624,1370,409,8651,3589,7420,1747,181,573,2301,1171,2604,3775,2107,1821,759,1284,442,9106,0,0,21,20,6,35,0,0,23,35,12,22,0,27,55,82,19780,"ARCO Arena (II)",32767,SAC
1988,NBA,SAS,SAS,WC,MW,5,11,NULL,"San Antonio Spurs",3469,7409,1651,2367,63,293,1295,2181,3476,2037,2153,961,1712,423,8652,3486,7148,2105,172,532,2714,1256,2462,3718,2062,1938,915,1728,545,9249,0,0,18,23,3,38,0,0,15,43,9,21,0,21,61,82,19755,"HemisFair Arena",32767,SAN
1988,NBA,SEA,SEA,WC,PC,3,4,CS,"Seattle Supersonics",3564,7478,1775,2379,293,774,1397,2238,3635,2083,2027,864,1403,494,9196,3437,7067,1915,169,543,2489,1188,2252,3440,1958,1881,670,1553,413,8958,0,0,31,10,16,25,0,0,37,21,20,14,0,47,35,82,19780,"Seattle Center Coliseum",32767,SEA
1988,NBA,UTA,UTA,WC,MW,1,2,C1,"Utah Jazz",3182,6595,2110,2742,114,380,1050,2607,3657,2108,1894,720,1532,583,8588,3113,7170,1765,185,606,2342,1220,2233,3453,1812,2086,779,1329,505,8176,0,0,34,7,17,24,0,0,37,21,19,11,0,51,31,82,19730,"Salt Palace",32767,UTA
1988,NBA,WSB,WAS,EC,AT,4,9,NULL,"Washington Bullets",3519,7591,1789,2318,52,243,1254,2354,3608,2048,2054,694,1291,325,8879,3486,7235,1929,155,510,2510,1132,2538,3670,2082,1921,655,1381,523,9056,0,0,30,11,10,31,0,0,25,31,17,13,0,40,42,82,19855,"Capital Centre",32767,WAS
1989,NBA,ATL,ATL,EC,CD,6,9,NULL,"Atlanta Hawks",3417,7019,1943,2544,124,411,1273,2187,3460,1820,1871,717,1270,353,8901,3438,6935,1760,181,533,2279,1151,2236,3387,2144,1961,672,1294,389,8817,0,0,25,16,16,25,0,0,27,27,15,15,0,41,41,82,19730,"Omni Coliseum",32767,ATL
1989,NBA,BOS,BOS,EC,AT,2,4,C1,"Boston Celtics",3563,7148,1791,2153,106,404,1066,2707,3773,2423,1717,539,1256,455,9023,3438,7383,1648,172,539,2133,1046,2318,3364,2078,1845,736,1003,356,8696,0,0,30,11,22,19,0,0,36,18,19,7,0,52,30,82,19705,"Boston Garden",32767,BOS
